idea_id,description,final_balance,cagr_percent,daily_drawdown,closed_drawdown,dd_improvement_pp,cagr_change_pp,cagr_retention,trades,days_in_position,structural_exits
31,OR5 entry-0.50% persist-10m slow-75m/-1.25%,4780938208.277679,382.99212563343826,0.7743124486622676,0.7743124486622676,7.241126825667166,-468.2247192792154,0.44993485258475874,376,1006,84
32,OR5 entry-0.50% persist-10m slow-75m/-1.50%,954817241254.2515,814.0298385481481,0.5955957417700516,0.5601637729810001,25.11279751488876,-37.18700636450558,0.9563131221065985,376,1075,47
33,OR5 entry-0.50% persist-15m slow-15m/-0.75%,47922386655.76793,537.5082703639675,0.7094115272307019,0.7094115272307019,13.731218968823732,-313.7085745486861,0.6314586859698754,376,1064,55
34,OR5 entry-0.50% persist-15m slow-15m/-1.00%,1204477266459.6475,839.957845946539,0.728516096352486,0.6989184793393399,11.820762056645318,-11.258998966114632,0.9867730543240484,376,1142,20
35,OR5 entry-0.50% persist-15m slow-15m/-1.25%,1163713512828.9949,836.0687766368108,0.7907238520773837,0.746555899117286,5.599986484155551,-15.148068275842888,0.982204219328628,376,1165,7
36,OR5 entry-0.50% persist-15m slow-15m/-1.50%,1771962973320.3826,884.6863172279243,0.8019007229640804,0.8019007229640804,4.482299395485878,33.46947231527065,1.0393195605976349,376,1174,1
37,OR5 entry-0.50% persist-15m slow-75m/-0.75%,37933708.17858998,169.77050723709118,0.7893088293197393,0.7708046679482705,5.741488759919989,-681.4463376755625,0.19944448732627224,376,822,161
38,OR5 entry-0.50% persist-15m slow-75m/-1.00%,106326005.73186001,205.4198090852005,0.6690675099266685,0.6690675099266685,17.76562069922707,-645.7970358274531,0.2413248872045987,376,926,118
39,OR5 entry-0.50% persist-15m slow-75m/-1.25%,15349291491.250076,455.83130480633935,0.7642233644361661,0.7642233644361661,8.25003524827731,-395.3855401063143,0.5355055031284229,376,1009,82
40,OR5 entry-0.50% persist-15m slow-75m/-1.50%,1024558304154.5852,821.8224356891144,0.6146742854376869,0.553339597883551,23.204943148125235,-29.394409223539242,0.9654677778063057,376,1075,47
